95.122959 2.221988
5.064831 48.537400
57.176533 14.447837
17.468706 80.304751
50.354193 22.662917
6.272520 88.914449
67.764953 92.387037
12.546194 46.161659
35.658995 76.198534
99.000000 0.493358
35.393953 37.047501
46.474627 24.783280
76.562724 79.469011
17.007432 45.311696
31.066574 87.651653
39.144674 25.374399
1.405565 59.659008
4.561249 52.033396
12.822232 59.861395
70.188952 92.944088
23.414013 17.319939
72.614721 50.983332
70.970122 61.580500
21.823716 61.883193
18.958571 42.175740
60.357934 0.240649
7.565398 1.775953
43.471046 47.163991
90.095941 84.115914
63.817087 61.811203
46.667102 4.002566
92.212594 35.685598
59.135653 19.480509
94.644647 84.471080
63.690138 45.747608
62.952361 88.191698
60.409375 34.384302
64.666928 4.124515
40.057488 50.127425
94.007741 75.716448
0.000000 90.554369
0.000000 48.067568
49.567451 3.132192
40.426444 37.111438
84.910654 25.571867
76.266617 20.583387
62.854571 82.319362
37.828455 69.326276
15.302045 51.662757
42.243896 7.866017
47.074601 95.988077
7.893199 68.746377
54.782239 50.019217
73.398597 22.824075
45.217347 42.761940
50.279545 55.610358
43.636948 25.573862
67.499055 52.696772
83.387670 42.976158
78.054778 4.318082
7.352404 97.182097
91.094064 76.736729
8.834228 38.211526
8.280019 61.642570
93.348490 25.923948
85.513434 41.270471
74.584676 32.177406
70.104093 48.392100
6.871035 96.691445
78.758172 6.645624
95.465106 81.966299
11.387228 44.671155
21.738203 61.928149
29.337995 36.288933
96.202614 11.280647
37.334191 29.487736
33.318846 69.456109
22.532668 58.968601
73.449974 25.418021
93.609619 47.052426
20.039198 1.446817
17.128625 29.341661
86.289903 25.626599
41.020573 11.612852
16.013268 83.004749
45.988669 78.996326
28.729700 42.533059
62.585542 37.254182
24.880243 83.952958
0.411996 45.672766
73.652523 31.309709


60.877279 0.000000
49.570801 11.962073
83.774116 56.960363
22.737679 7.765696
25.146943 20.708369
49.990046 0.795763
78.679031 61.868869
16.698657 82.931372
3.752325 81.969254
15.364147 61.171382
50.892242 60.314138
83.920462 48.804098
5.958853 13.902032
5.387679 31.128561
41.370058 6.457448
53.991941 50.501815
53.358926 8.339039
43.421648 97.013077
12.646683 88.431517
63.191712 30.367433
73.536167 44.978561
91.471099 39.654375
82.377836 66.581671
4.654560 58.862094
33.355191 17.821597
3.282226 52.720023
29.816873 47.662037
11.468015 26.922071
73.733055 11.545643
64.688198 88.423920
33.307365 20.630351
16.589318 45.239395
97.593799 98.681009
37.633022 8.885991
65.720717 13.903483
55.467816 85.323324
46.342427 53.846966
21.128632 67.663904
61.506881 87.504542
71.623963 87.054704
53.374668 66.822504
21.735660 72.410487
30.907667 15.419203
16.708838 78.352327
98.451434 97.140184
88.986560 84.104955
92.299497 84.993416
29.344963 42.920296
41.301404 4.685385
97.557830 3.668974
50.320584 8.583436
57.057671 64.228501
40.919529 88.675879
2.726939 21.230513
52.675245 49.988143
8.008205 64.273716
87.817649 23.436989
48.033433 29.753845
19.901324 96.866283
16.370078 42.683972
52.561993 50.824188
42.780856 88.565842
98.170876 63.989303
36.709592 33.296251
47.652247 54.570361
0.000000 96.183230
54.959302 58.506167
34.303990 87.559647
99.000000 80.091167
93.814019 26.524492
10.135966 87.858898
77.137660 89.357826
96.865456 8.683111
2.792170 40.830633
63.064011 5.195701
0.000000 99.000000
47.473454 24.822444
54.707512 60.487120
37.650673 39.953735
99.000000 97.569243
42.877504 38.201429
52.018984 97.168094
50.537301 4.188676
78.771226 7.928742
50.626250 58.723988
48.721326 90.241702
91.695152 47.583537
56.035442 86.553039
59.098198 55.549865
88.790220 44.062582
59.510474 48.873060
57.352599 7.432866
78.551378 12.197144
62.804555 84.022241
48.510002 58.175302
94.925939 98.591222
14.245457 91.578968
71.286833 85.504428
93.165883 37.662170
23.329882 58.167343
76.593869 51.652618
8.575389 94.090781
48.296041 69.317653
57.259884 28.026861
59.645284 55.443935
10.859599 46.503669
80.916144 87.824595
80.831014 45.279238
23.843930 34.259116
96.869961 4.549171
6.262305 48.233189
56.102346 14.992900
16.187271 80.831974
48.606839 24.644513
7.187464 88.801997
68.388607 90.925960
12.574995 45.778727
35.599221 75.654284
98.584847 0.000000
36.154996 36.625954
44.224335 27.700263
76.406287 79.556037
0.000000 38.971996
30.680749 86.947701
40.390121 26.679090
1.861638 59.519612
3.168734 52.574848
14.237030 61.766992
69.695570 92.260909
23.579269 17.819802
72.280963 51.551170
70.730392 60.938482
0.000000 99.000000
17.540652 43.710309
71.871914 0.000000
8.765325 2.877621
42.725654 47.712477
90.668426 83.223325
64.250600 61.554478
47.850341 5.309235
92.323557 36.972658
59.470171 18.922868
92.988823 84.313742
63.347453 45.834155
79.195731 78.737682
56.460399 38.134554
63.689312 3.652207
40.352499 49.505486
93.158551 76.582242
0.465683 90.901919
0.598784 66.154294
51.044296 4.702648
40.933803 38.637385
88.340780 24.883882
76.217151 20.373760
62.603306 83.063124
36.979877 68.522759
17.890598 42.879926
43.000363 6.705022
45.907062 94.726250
8.289413 67.311018
48.759971 55.080831
73.012047 23.485725
45.545703 43.296555
49.638134 55.682475
44.519924 25.977922
66.534870 52.439216
83.043019 43.294341
77.943650 6.118670
0.815813 88.732291
92.450935 77.445952
8.735709 38.408086
8.474324 61.457653
98.547867 32.371824
85.085783 42.745695
71.915929 30.160522
70.480041 48.868846
8.130864 95.990052
74.925760 6.746535
96.594268 78.641808
7.352499 44.449797
23.556571 62.215772
28.763766 37.491744
96.837807 10.192104
37.808158 30.394937
33.316563 68.856513
22.872096 58.564497
72.260955 25.883207
99.000000 45.257186
21.128149 1.164761
17.912370 28.773381
86.788258 24.335284
41.417574 10.864524
22.662694 82.175197
45.247545 78.611650
32.344730 44.606310
63.292775 36.290255
24.518594 83.817626
0.710789 45.726333
73.887510 31.302038


60.538111 0.628622
50.527630 10.947238
83.311444 55.836765
23.750784 8.522713
26.165558 20.361385
45.265634 2.699908
78.437184 61.866500
15.571046 81.445379
4.488558 81.615093
14.732082 61.740759
54.873332 58.708120
83.426369 47.328297
6.495646 15.304973
6.592409 32.628924
40.812713 4.181739
50.993544 48.876651
53.777447 13.656492
44.006047 96.412254
12.258124 89.075052
62.469241 29.583690
73.244084 45.171924
88.129170 38.614506
82.103122 66.401361
5.279996 58.948126
34.197613 17.585284
0.000000 15.207348
31.101050 46.923031
11.289500 27.781352
73.617792 11.731330
63.438646 87.195187
33.894427 24.085249
17.217774 46.195080
97.257680 96.827450
33.754035 11.434020
64.674759 14.826010
57.986080 87.251697
49.017443 55.017558
22.266031 67.209012
63.214439 87.642394
69.953839 84.817839
53.554833 65.559266
21.749555 72.839876
31.971267 16.656578
17.333120 79.383733
99.000000 99.000000
89.558732 84.990964
95.016104 82.107813
30.940969 41.554226
38.563731 3.304274
98.370369 8.589560
50.412524 8.326124
55.090289 63.431355
41.862511 86.325111
2.954732 21.796365
51.474737 53.200140
8.591417 60.886764
85.049686 25.831194
48.451892 29.902181
21.319572 95.063620
18.468273 39.585024
49.131105 53.344624
45.209476 86.568794
97.361874 63.174221
34.753068 26.561032
51.743513 56.282708
0.364836 97.279360
10.051297 99.000000
23.891200 99.653219
98.022696 71.605164
91.508642 25.790373
5.315908 82.633980
76.852369 88.112698
97.415544 10.324518
2.625848 40.445439
60.377861 4.809845
0.585774 97.414502
49.958447 24.735741
54.534165 57.064381
36.701114 40.405882
97.960384 96.515748
41.567684 39.640758
50.631010 96.521877
52.327574 9.462753
75.898058 8.727826
53.320739 55.640573
45.666903 92.566977
88.205632 47.958464
55.951362 85.488258
63.758222 53.197666
87.792686 44.096128
58.234881 48.869086
56.649881 8.067879
76.788191 11.321915
61.305636 84.035596
49.356258 56.746176
95.962130 97.419078
14.335389 89.305572
67.148513 85.263683
89.731399 33.989788
15.517882 64.700849
75.268763 51.321828
8.823633 95.430920
47.839203 68.096583
57.007046 27.723721
58.539910 53.227005
5.111611 47.563789
79.503398 87.369160
81.174850 44.735124
24.345727 34.850608
98.586412 7.343511
5.971243 46.845103
54.583525 15.300795
13.042793 83.222268
47.625696 26.908929
8.282871 88.631161
69.220757 89.354059
12.854142 45.346141
35.579859 74.984780
98.032232 0.342869
37.068918 36.619599
42.469971 29.562874
76.506434 79.522139
0.756087 32.984995
30.265792 86.077366
41.936716 28.320922
2.838984 59.356510
2.099861 52.994433
35.695337 62.680727
69.017168 90.949064
24.096458 18.615014
71.800856 51.869909
70.295622 60.087115
0.970031 96.388759
17.250798 42.871765
83.315121 0.476830
10.091412 4.136373
41.833267 48.466947
91.549415 82.420687
64.575654 61.011671
49.294271 7.000414
91.885822 38.195688
59.676660 18.330719
91.146111 83.648551
62.896840 46.124883
95.116236 69.306649
52.532715 41.949628
62.193800 3.451633
41.972474 47.982006
90.823411 79.556918
1.469510 90.439865
1.522034 84.142223
52.236073 7.410666
41.904556 41.441241
90.344900 24.003075
76.025893 20.239106
62.154975 84.404696
36.013445 67.689201
16.769068 34.159665
43.853216 5.505784
44.215032 93.343077
8.922681 65.631655
99.000000 46.383315
72.530483 24.472180
45.706633 44.000582
45.450453 54.338358
45.691909 26.856654
65.086507 52.213402
82.489499 44.156108
76.913717 8.716780
0.000000 81.073051
93.615278 78.675930
8.743060 38.682778
10.432857 53.588104
99.000000 38.869041
84.478702 44.725776
69.801140 28.461748
70.866852 49.667177
12.795571 92.511532
71.778649 8.532488
97.011647 75.284367
3.285902 44.570341
25.315493 62.219306
28.401479 38.863404
99.000000 11.363273
38.535518 31.351185
33.701418 68.088141
23.297095 58.251124
70.969412 26.147686
98.631364 44.974299
22.333198 1.088250
18.767797 28.411229
87.012561 23.572643
42.012483 10.059661
29.488318 81.512274
44.462164 78.217632
35.963629 46.658841
63.937871 35.317011
24.261149 83.585592
1.647521 45.715317
73.914229 31.235170


60.271519 2.145822
52.312551 8.613139
82.663926 54.531628
24.927178 9.447175
27.033217 19.820706
40.422130 5.458776
78.072514 61.774180
14.231240 80.104502
7.017448 83.650394
14.203023 62.376397
58.262172 55.707379
82.735316 44.902956
7.101606 16.875146
7.992168 34.286403
39.450253 3.893356
47.955615 47.697010
54.402053 19.267778
44.695374 95.009937
12.265813 89.864808
61.730957 28.916538
72.890710 45.551860
84.809929 37.695076
81.705193 66.116903
6.043019 59.061933
34.891421 17.384748
0.286302 0.000000
32.740625 46.008309
11.311177 28.864851
73.974832 11.341969
59.055028 91.618782
34.693481 27.771618
17.754966 46.936634
99.000000 92.369140
30.081972 14.239103
63.508351 15.817965
60.260924 88.759415
52.540264 56.528921
23.462020 66.677319
64.752671 87.361162
67.631384 82.697770
53.766478 63.844676
21.818143 73.214787
33.379407 17.967932
17.694327 80.556579
98.531064 98.162841
90.713576 85.056208
97.140872 78.821458
32.743995 40.100238
38.181584 3.781527
98.852923 13.043537
51.634432 7.532290
51.417220 62.673382
43.166133 83.934252
3.431758 22.457584
50.232090 57.320216
9.326660 57.372145
82.583212 27.978247
48.516333 29.476692
22.699240 93.131581
20.587411 36.624169
46.007551 56.506642
47.385307 84.219228
96.338633 62.473258
32.914480 21.717630
61.613945 60.241240
42.504530 99.000000
0.000000 98.333164
13.460859 99.000000
96.527609 63.298143
88.605484 24.765527
1.208334 77.929685
76.510765 86.639545
98.780985 12.610122
2.812458 40.287896
58.055879 3.823261
0.784948 95.502343
52.009748 25.110806
52.901701 52.638575
35.855735 40.821347
96.831870 95.883156
40.175926 41.606333
49.007239 95.525945
53.661014 10.824017
76.454569 10.540945
53.610794 54.772201
41.055316 96.107191
84.311842 47.825779
55.982153 84.382749
69.187974 50.063678
86.116711 44.124322
56.917902 49.118961
55.413965 8.831861
71.815986 4.142231
63.142923 85.562393
53.272772 56.713087
97.881484 94.913858
13.330533 87.325888
62.767134 84.452708
86.051335 30.532460
7.487833 70.564188
73.381239 50.830367
9.312657 96.342291
47.433321 66.664953
56.777653 27.444432
57.028053 51.718901
0.527182 47.508350
77.743452 86.676486
84.144544 43.580335
24.865603 35.628522
99.000000 10.677371
5.620311 45.354252
53.043283 15.578097
9.968313 85.667345
45.824604 29.471462
9.948263 88.093346
69.681446 88.207488
13.333338 44.923388
35.602261 74.201755
97.352967 0.904225
38.033443 36.930103
40.808200 30.629916
76.469040 79.468728
1.857227 27.177281
29.815328 84.937838
43.669115 30.556759
4.296325 59.072078
1.350752 53.278274
57.213604 63.675489
68.171717 89.059337
25.099879 19.649634
71.100086 51.247252
69.625557 58.994394
1.098804 90.413333
16.945573 42.251700
94.590713 1.210743
11.530327 5.533432
45.013089 35.311877
91.741875 82.697026
64.604772 60.100058
52.022743 9.257486
91.121355 39.513533
59.730038 17.726497
89.542736 82.315479
62.408244 46.641844
99.000000 59.857289
48.488514 45.909796
59.818935 3.220867
43.755651 46.267837
88.706713 82.693323
0.000000 88.172554
2.614591 99.000000
41.849084 15.163483
42.259115 44.372580
90.503761 23.752924
75.701724 20.204583
72.284393 86.951805
34.724405 66.936900
15.863565 25.512834
44.384634 4.605064
42.957382 93.402144
9.780197 63.830847
98.327731 36.325305
71.729384 25.879418
45.717736 45.277269
41.719720 53.146155
46.910542 28.716014
63.707721 51.868664
84.935240 47.199171
75.011407 12.858680
0.514430 73.130971
94.701740 79.868463
8.824398 38.915944
12.463486 45.851249
98.539726 45.158901
83.661278 43.778094
67.848051 26.611443
70.167674 52.306787
17.214924 88.204751
68.896728 10.687171
97.177792 72.066105
0.000000 45.247324
27.021518 62.067276
28.301978 40.272600
98.133538 10.198234
39.963202 32.312117
35.009803 66.349636
23.831741 57.968012
70.825407 26.062340
50.486224 99.000000
23.660337 1.225723
19.641302 28.091688
88.150292 23.759906
42.696274 9.250250
36.325667 81.137620
43.636101 77.925220
39.612395 48.398042
64.508551 34.305039
24.048413 83.308282
2.251517 46.148133
73.803123 31.138222


58.365507 7.031541
50.379760 11.163157
81.850484 52.954653
26.312518 10.596197
27.208573 19.280023
35.119780 7.543651
77.582676 61.578050
13.042326 78.969507
10.092496 86.011507
13.699426 62.951799
61.230629 52.526800
84.103112 41.405622
7.861811 18.636813
9.619321 36.128559
35.353004 3.750240
44.874586 45.741156
55.020373 24.746294
44.813502 93.075450
12.011815 89.601402
60.949623 28.314857
72.354784 46.221583
81.369460 37.154260
81.167751 65.703749
6.597029 59.072613
35.091221 17.515990
0.692543 0.163386
34.672501 44.850240
11.573663 30.086843
75.289768 11.826121
54.695126 95.573000
35.722755 31.582986
18.124612 47.490732
98.605067 88.173787
26.629102 17.358847
62.118534 16.918625
62.601419 89.854882
62.476311 59.120338
24.756353 66.054708
66.112356 86.581938
65.110510 80.778869
53.970300 61.713190
21.947954 73.559788
36.204416 19.133646
17.976668 81.804827
97.621890 96.635972
91.500698 84.201546
98.595923 75.617848
35.135692 38.788542
37.621903 4.669168
95.095371 0.000000
53.463957 8.440406
48.219071 61.375292
44.647579 81.418159
4.167595 23.286984
49.549660 61.140991
10.066123 53.974308
80.206633 30.259357
46.913946 28.718390
23.972985 90.915170
22.864217 33.715101
43.106578 59.541383
49.323547 81.568507
96.681160 67.546664
31.246634 16.745724
72.993411 62.120019
84.725897 98.336823
0.620931 97.130992
2.923016 98.541631
94.966946 54.946238
84.411153 20.600512
0.000000 73.090550
76.601274 85.037281
99.920979 13.674800
3.356734 40.363980
56.660414 3.323593
1.342763 94.940602
54.296948 25.631408
51.613394 48.762049
35.201977 40.855348
97.243100 95.807864
38.819237 43.670445
47.313921 94.335377
54.608535 10.868763
75.610955 13.936755
53.853036 54.723776
36.920993 98.969407
83.761690 43.557663
56.030872 83.156473
75.244600 47.670778
82.016470 43.777654
55.654298 49.765621
52.679137 10.242487
66.708259 0.000000
64.253003 84.273133
57.395561 56.119512
97.522164 95.718041
11.499798 85.622390
58.986038 83.381918
82.080677 27.129442
0.000000 76.418191
70.650546 50.150254
9.703888 96.881236
47.100612 64.969134
56.366517 26.882341
55.437456 50.086974
0.000000 46.773331
75.440359 85.346521
54.591587 43.050620
25.323641 36.269384
96.285663 13.066909
5.190034 43.826822
51.590035 15.580120
15.543368 99.000000
46.106162 30.714410
12.434084 86.950980
69.661875 86.940004
12.268300 46.313089
35.703888 73.343870
95.558301 1.439879
39.016469 37.405816
39.323703 32.555980
76.291823 79.462786
3.279394 21.403360
29.342196 83.646417
46.277479 33.094913
6.339222 58.707676
0.910103 53.408826
78.549358 64.202509
67.348317 86.489007
27.127882 20.400532
69.034417 49.993773
68.703956 57.704744
1.298906 84.165484
16.601844 41.829665
99.000000 0.485316
13.101071 7.083912
48.202933 21.789418
90.881563 83.110436
63.897918 58.451080
57.471610 12.744377
90.021058 40.918053
59.921753 16.986449
83.936241 83.174093
61.820174 47.493696
98.673721 50.324673
43.944062 49.890149
56.910779 3.587567
47.953328 43.288151
86.709915 85.812448
0.396206 85.757863
12.129865 85.456095
31.523577 23.042630
43.004545 47.606988
89.588000 23.537475
75.253155 20.161835
82.072920 89.206438
35.627155 61.795301
15.258395 17.159371
44.927656 4.082629
43.176242 93.042076
11.012184 61.843369
97.373275 26.368998
68.700741 27.864152
42.109914 48.546997
38.174183 51.440527
99.000000 99.000000
61.584437 51.679184
86.909636 49.628624
75.239187 16.482398
0.000000 63.878400
95.597382 81.028089
9.146349 38.876694
9.017723 51.391011
97.785912 51.594597
99.000000 0.000000
66.208060 25.197718
69.074703 54.037508
21.289493 83.668980
65.983835 13.113618
97.176732 68.813055
1.021358 47.579170
28.713187 61.813214
28.465251 41.639516
97.079467 9.558122
35.528182 35.711580
36.381170 64.438519
24.484897 57.682285
70.427160 26.145164
2.326800 98.501439
25.127240 1.597414
20.692317 27.906751
89.777996 23.785075
43.462060 8.500291
43.220673 80.606760
42.904458 78.252222
43.818925 50.039217
64.989757 33.233044
23.379438 83.030200
2.490312 46.870895
73.590378 31.016447


55.916298 12.019983
49.469512 13.670922
80.884771 51.166826
27.916305 12.030483
27.278145 21.114196
30.155865 9.492615
76.950017 61.502103
11.997002 78.047799
15.708452 88.290561
13.093709 63.346830
65.654799 45.484913
84.849166 38.949918
8.745862 20.615791
11.359840 38.368618
32.073744 4.209619
41.700529 44.157631
54.841395 31.513189
43.650560 90.995647
12.078022 88.307101
60.114828 27.775653
71.828218 47.276978
77.862703 36.779681
80.298455 65.064177
1.953247 51.266953
35.373608 18.130424
1.217485 0.442789
36.981008 43.265325
12.034137 31.450203
76.573351 13.713768
50.243525 99.241329
37.080572 35.774514
18.455817 47.975848
97.982568 83.953536
23.572727 21.169335
59.942284 17.989722
64.960898 90.524522
73.305984 60.900698
26.166930 65.306836
68.723580 85.385221
62.479721 78.975917
53.996862 59.261520
22.140375 73.914900
37.231992 18.366977
18.474887 83.280179
94.507216 89.229063
91.833820 82.738287
99.794887 72.374802
38.067689 38.295281
37.131677 5.841795
91.828565 1.230823
55.560052 10.842015
46.899615 59.599629
45.303017 78.100795
4.986599 23.675003
48.860693 64.675245
10.700661 50.040643
77.700123 32.427970
45.001302 28.982376
25.160782 88.378918
25.338745 30.868658
40.350236 62.445647
51.096741 78.697089
97.831887 75.076998
29.769698 12.139289
85.004337 61.016513
99.000000 97.440688
2.630800 95.881450
0.000000 96.669439
93.362877 46.291484
80.071025 16.638175
0.264528 68.337284
75.885134 83.484547
99.000000 14.673314
4.284991 40.759092
75.850876 25.101855
2.713816 95.971606
56.804390 26.383031
50.508305 44.844131
35.142542 40.872366
99.000000 91.772908
37.322470 45.467761
45.326504 92.831071
61.213196 11.880202
78.588033 17.365703
54.390486 54.600644
32.872864 99.000000
81.670352 39.433829
56.456259 81.737246
80.898903 45.249058
77.020571 44.172427
48.723744 58.869017
50.826925 12.284463
61.496650 0.367946
65.320672 82.803784
61.275182 55.300132
97.714734 96.917000
15.353584 84.649832
54.853544 81.785985
77.781388 23.761416
0.280831 82.239497
66.305818 49.174929
10.116256 97.149491
47.824762 62.863749
58.931034 23.362432
53.898244 48.443149
1.539357 46.517092
73.186982 83.238365
24.846863 42.667588
25.981234 37.037062
93.818912 15.564586
4.746436 42.284056
50.259383 15.304441
21.024139 98.624479
46.126943 31.965531
14.741582 86.794955
68.947440 84.901441
11.233386 47.832992
35.902375 72.409631
93.671847 2.064696
38.696758 38.532211
37.824295 34.927689
75.994289 79.571206
5.193447 15.964505
28.716166 82.268053
48.340310 32.235140
8.596754 58.256865
0.962982 53.082422
99.000000 64.835309
67.097023 83.069745
30.328736 26.723902
66.569965 48.612153
67.617083 56.115593
1.152813 78.462544
16.314725 41.491137
98.674867 0.000000
14.815276 8.824124
51.493831 8.344735
90.864625 83.151945
63.152955 56.247924
61.588097 15.480926
88.604805 42.443308
60.643819 17.945022
78.433923 84.174945
61.609607 48.574163
96.943758 42.260761
0.000000 99.000000
54.024614 4.398339
52.171407 40.522419
84.632755 88.821444
1.046023 83.198799
22.612092 72.527849
21.135431 31.155097
43.031908 51.863976
99.000000 57.356187
75.005478 19.996527
92.343047 91.125361
36.695640 56.841727
14.795269 8.998228
45.564743 3.977074
44.156863 91.371513
12.896518 60.110109
96.132678 16.408415
65.749101 29.605240
39.037148 52.179873
35.918003 50.507889
98.719561 96.900236
59.627052 51.423082
88.681497 51.862519
76.015680 20.270041
0.310296 54.791790
96.419956 82.341892
10.362226 38.876202
6.154359 56.345746
96.720787 57.961107
72.498734 0.260763
64.541668 23.922251
67.343400 56.010520
25.528617 78.960269
62.622213 15.850930
97.074801 65.504088
4.711298 47.322498
30.398244 61.482339
28.569769 43.017642
95.842182 9.196293
32.898759 39.503269
37.841614 62.379631
25.263197 57.352003
70.082281 26.286828
0.000000 96.609851
26.758657 2.244854
22.042388 28.150764
91.143797 23.809769
44.413529 7.839959
50.368503 78.952784
43.087853 78.410308
47.788887 51.853124
65.433642 32.019603
22.836471 82.545006
0.162654 46.556634
73.401179 30.857688


52.640445 14.350697
49.904033 16.443455
79.756402 49.142783
30.306563 13.465695
27.325398 23.182856
25.354508 11.826462
75.957464 61.317489
11.144903 77.199776
20.363500 88.977050
12.563176 63.462464
70.067399 39.052028
84.971161 36.700373
9.730645 22.742773
11.566777 41.601846
28.930328 4.959779
38.259581 42.474593
54.705835 38.219697
51.334621 95.325934
12.760787 86.590326
59.287046 27.120807
71.112252 48.252832
74.256387 36.405960
79.268887 64.229956
0.000000 43.763649
36.078914 18.937121
1.864349 0.845580
40.560517 40.469873
12.719878 32.972288
77.975152 16.350600
45.810481 99.000000
40.214508 39.094789
18.825767 48.356129
96.683619 79.313076
20.821261 25.301448
64.899915 18.137683
67.283363 90.846901
84.141078 62.517292
27.695962 64.437201
73.891286 77.752639
59.714016 77.191094
53.886728 56.538170
22.757726 73.514113
35.801089 18.980334
18.862551 84.917617
91.149808 81.988414
90.116975 80.105168
99.000000 69.183983
47.595856 40.728446
36.739640 7.263808
89.032942 2.901751
57.452453 13.585603
46.351331 57.564356
45.421022 74.796243
6.167567 24.139162
47.953643 67.673224
11.563445 45.369590
74.737527 34.629962
43.311504 29.861183
26.182583 85.524933
27.637183 27.953117
37.339105 65.185118
48.777704 77.248688
98.742557 82.694348
28.542417 8.297357
96.104083 61.117285
94.090400 88.047595
99.000000 99.000000
0.606487 0.000000
91.487387 37.567434
73.027886 13.662750
0.759329 63.518344
75.318118 81.761002
98.435392 15.808548
5.712284 42.129800
95.258104 46.429071
3.843805 97.033042
60.030685 27.229132
49.423243 40.796410
35.405916 40.785007
98.637170 87.709605
35.966804 46.606454
42.689814 90.297034
67.581373 13.844270
79.566349 18.819478
54.767453 55.084767
28.846398 98.713933
79.357015 35.416877
55.320586 80.059712
86.134278 42.716725
71.851659 44.439007
41.732103 67.760055
49.451534 14.909006
56.193991 1.084190
66.994244 81.280581
65.635548 54.365116
99.000000 98.293333
19.029082 84.673708
50.951573 78.542721
73.113163 20.048007
2.127470 89.416151
66.005077 39.371358
10.565703 97.181794
48.491864 60.765732
61.740385 20.087746
52.372294 46.823796
1.634106 46.187343
71.156000 80.727001
0.000000 42.263567
26.827125 37.844637
91.685396 18.264104
8.363933 40.398084
46.670504 14.601818
26.535315 97.972079
46.346578 33.370862
16.456189 86.316509
68.006265 82.366788
10.290166 48.755943
36.224288 71.354272
91.583285 2.908768
39.246779 40.492981
36.466974 37.763320
75.304578 79.961502
7.324235 10.686137
27.760361 80.765299
49.652762 31.971069
10.719582 57.506000
0.896678 53.860881
97.548948 65.703727
67.945591 78.245305
33.202139 33.211625
64.000161 47.281909
42.814429 45.113208
1.225656 72.826845
15.829037 41.250174
98.151716 0.243378
7.355346 91.623840
54.910927 0.000000
91.289550 81.774569
62.640863 53.513964
69.325413 20.264561
86.416814 43.953640
61.992395 18.782795
72.744331 84.903396
61.668270 49.707031
94.796466 34.362872
0.366133 98.220505
51.307867 5.088881
56.084763 37.656277
82.602120 91.646440
1.935675 80.604962
33.671837 62.580326
11.052237 38.866417
43.085085 55.952983
97.864690 91.478281
77.246809 20.706612
99.000000 92.582176
37.862566 51.812783
14.450661 1.001889
46.361724 4.263957
44.630934 89.128488
14.690449 58.531515
95.332313 6.358246
62.674686 31.987281
33.976529 54.938788
34.237255 49.636965
98.545214 95.743624
58.124546 50.930924
90.303817 53.982384
77.588382 24.241779
1.703154 44.494183
97.395066 83.531160
18.211887 39.653838
3.530879 61.166275
95.367593 64.540407
45.908106 0.801982
62.812714 22.576411
64.894385 57.249743
30.131367 74.641771
59.353004 19.351326
99.000000 63.964878
8.088604 46.501962
32.270891 61.147628
29.011697 44.290382
94.368795 8.739406
31.243360 43.613170
39.181091 60.455327
26.210911 56.962279
69.670841 26.462017
0.659365 95.475686
28.637409 3.325001
23.515182 28.254064
92.278069 23.812349
45.601173 7.211469
63.313216 72.230826
43.546500 78.159399
51.748840 53.590282
65.753812 30.806221
22.348684 82.155458
